# GAGE ( ANALOG network for IDs where YEAR <  2000)
# GAGE (DIGITAL network for IDs where YEAR >= 2000)
# MONTH for which rainfall is being aggregated
# S (season): W (wet, Jun-Oct) or D (dry)
# RAIN: total monthly rainfall in millimeters
gage,year,month,S,rain
RG053,2015,8,W,67.945
RG053,2015,9,W,46.482
RG053,2015,10,W,50.419
RG053,2015,11,D,9.144
RG053,2015,12,D,11.811
RG053,2016,1,D,31.369
RG053,2016,2,D,6.858
RG053,2016,3,D,2.159
RG053,2016,4,D,5.08
RG053,2016,5,D,2.286
RG053,2016,6,W,34.417
RG053,2016,7,W,90.805
RG053,2016,8,W,102.616
RG053,2016,9,W,37.846
RG053,2016,10,W,9.271
RG053,2016,11,D,4.191
RG053,2016,12,D,35.687
RG053,2017,1,D,31.623
RG053,2017,2,D,5.715
RG053,2017,3,D,1.905
RG053,2017,4,D,0.0
RG053,2017,5,D,3.937
RG053,2017,6,W,2.54
RG053,2017,7,W,202.692
RG053,2017,8,W,90.17
RG053,2017,9,W,0.0
RG053,2017,10,W,4.191
RG053,2017,11,D,4.064
RG053,2017,12,D,7.493
RG053,2018,1,D,7.493
RG053,2018,2,D,47.498
RG053,2018,3,D,0.0
RG053,2018,6,W,23.241
RG053,2018,7,W,106.807
RG053,2018,8,W,90.043
RG053,2018,9,W,22.86
RG053,2018,10,W,61.087
RG053,2018,11,D,7.62
RG053,2018,12,D,26.416
RG053,2019,1,D,18.415
RG053,2019,2,D,34.163
RG053,2019,3,D,37.465
RG053,2019,4,D,1.651
RG053,2019,5,D,16.002
RG053,2019,6,W,1.778
RG053,2019,7,W,79.375
RG053,2019,8,W,39.878
RG053,2019,9,W,61.595
RG053,2019,10,W,0.0
RG053,2019,11,D,138.557
RG053,2019,12,D,38.989
RG053,2020,1,D,12.573
RG053,2020,2,D,26.797
RG053,2020,3,D,51.308
RG053,2020,4,D,10.033
RG053,2020,5,D,0.0
RG053,2020,6,W,1.397
RG053,2020,7,W,27.305
RG053,2020,8,W,36.703
RG053,2020,9,W,1.143
RG053,2020,10,W,0.0
RG053,2020,11,D,1.397
RG053,2020,12,D,14.224
RG053,2021,1,D,17.526
RG053,2021,2,D,0.0
RG053,2021,3,D,14.986
RG053,2021,4,D,1.651
RG053,2021,5,D,10.287
RG053,2021,6,W,2.921
RG053,2021,7,W,99.06
RG053,2021,8,W,71.755
RG053,2021,9,W,40.259
RG053,2021,10,W,0.0
RG053,2021,11,D,0.0
RG053,2021,12,D,16.764
RG053,2022,1,D,3.302
RG053,2022,2,D,2.159
RG053,2022,3,D,15.621
RG053,2022,6,W,68.453
RG053,2022,7,W,107.188
RG053,2022,8,W,173.101
RG053,2022,9,W,32.893
RG053,2022,10,W,30.353
RG053,2022,11,D,6.985
RG053,2022,12,D,38.1
RG054,2000,1,D,0.0
RG054,2000,2,D,11.557
RG054,2000,3,D,4.572
RG054,2000,6,W,90.678
RG054,2000,7,W,36.068
RG054,2000,8,W,79.375
RG054,2000,9,W,1.397
RG054,2000,10,W,156.718
RG054,2000,11,D,35.941
RG054,2000,12,D,5.08
RG054,2001,1,D,29.718
RG054,2001,2,D,2.032
RG054,2001,3,D,6.985
RG054,2001,4,D,12.573
RG054,2001,5,D,4.318
RG054,2001,6,W,3.302
RG054,2001,7,W,112.268
RG054,2001,8,W,105.029
RG054,2001,9,W,28.194
RG054,2001,10,W,8.763
RG054,2001,11,D,1.524
RG054,2001,12,D,12.954
RG054,2002,1,D,5.588
RG054,2002,2,D,14.986
RG054,2002,3,D,0.0
RG054,2002,4,D,0.0
RG054,2002,6,W,0.0
RG054,2002,7,W,76.2
RG054,2002,8,W,82.804
RG054,2002,9,W,35.814
RG054,2002,10,W,2.54
RG054,2002,11,D,5.842
RG054,2002,12,D,22.606
RG054,2003,1,D,1.524
RG054,2003,2,D,34.925
RG054,2003,3,D,4.826
RG054,2003,5,D,0.0
RG054,2003,6,W,0.889
RG054,2003,7,W,76.454
RG054,2003,8,W,50.8
RG054,2003,9,W,17.907
RG054,2003,10,W,13.208
RG054,2003,11,D,22.098
RG054,2003,12,D,10.16
RG054,2004,1,D,18.542
RG054,2004,2,D,25.273
RG054,2004,3,D,19.177
RG054,2004,4,D,32.893
RG054,2004,5,D,0.0
RG054,2004,6,W,7.493
RG054,2004,7,W,42.418
RG054,2004,8,W,35.306
RG054,2004,9,W,35.814
RG054,2004,10,W,6.096
RG054,2004,11,D,14.351
RG054,2004,12,D,13.716
RG054,2005,1,D,29.083
RG054,2005,2,D,24.765
RG054,2005,3,D,0.381
RG054,2005,4,D,2.921
RG054,2005,5,D,18.034
RG054,2005,6,W,0.254
RG054,2005,7,W,40.513
RG054,2005,8,W,104.648
RG054,2005,9,W,10.922
RG054,2005,10,W,0.0
RG054,2005,12,D,4.445
RG054,2006,1,D,2.032
RG054,2006,2,D,2.921
RG054,2006,3,D,2.54
RG054,2006,5,D,0.0
RG054,2006,6,W,4.572
RG054,2006,7,W,87.757
RG054,2006,8,W,74.93
RG054,2006,9,W,32.893
RG054,2006,10,W,21.336
RG054,2006,12,D,2.54
RG054,2007,1,D,27.178
RG054,2007,2,D,3.81
RG054,2007,3,D,23.368
RG054,2007,4,D,3.048
RG054,2007,5,D,0.889
RG054,2007,6,W,20.193
RG054,2007,7,W,121.412
RG054,2007,8,W,50.038
RG054,2007,9,W,37.846
RG054,2007,10,W,2.667
RG054,2007,11,D,18.542
RG054,2007,12,D,11.176
RG054,2008,1,D,1.524
RG054,2008,2,D,6.096
RG054,2008,3,D,0.0
RG054,2008,5,D,5.969
RG054,2008,6,W,12.065
RG054,2008,7,W,91.821
RG054,2008,8,W,108.458
RG054,2008,9,W,6.858
RG054,2008,10,W,2.54
RG054,2008,11,D,12.7
RG054,2008,12,D,8.382
RG054,2009,1,D,7.747
RG054,2009,2,D,7.493
RG054,2009,3,D,11.176
RG054,2009,4,D,0.762
RG054,2009,5,D,18.923
RG054,2009,6,W,11.049
RG054,2009,7,W,12.573
RG054,2009,8,W,94.234
RG054,2009,9,W,37.973
RG054,2009,10,W,11.938
RG054,2009,11,D,9.652
RG054,2009,12,D,6.35
RG054,2010,1,D,46.99
RG054,2010,2,D,29.21
RG054,2010,3,D,9.017
RG054,2010,4,D,5.969
RG054,2010,5,D,0.0
RG054,2010,6,W,1.397
RG054,2010,7,W,111.125
RG054,2010,8,W,80.137
RG054,2010,9,W,46.99
RG054,2010,10,W,7.874
RG054,2010,11,D,1.27
RG054,2010,12,D,9.271
RG054,2011,1,D,0.508
RG054,2011,2,D,1.651
RG054,2011,3,D,0.508
RG054,2011,4,D,0.254
RG054,2011,6,W,1.778
RG054,2011,7,W,155.067
RG054,2011,8,W,44.831
RG054,2011,9,W,21.971
RG054,2011,10,W,0.0
RG054,2011,11,D,15.494
RG054,2011,12,D,33.909
RG054,2012,1,D,5.207
RG054,2012,2,D,1.016
RG054,2012,3,D,4.318
RG054,2012,4,D,0.0
RG054,2012,5,D,10.414
RG054,2012,6,W,12.573
RG054,2012,7,W,76.073
RG054,2012,8,W,19.812
RG054,2012,9,W,81.915
RG054,2012,10,W,0.0
RG054,2012,11,D,6.731
RG054,2012,12,D,19.558
RG054,2013,1,D,9.779
RG054,2013,2,D,5.715
RG054,2013,3,D,5.461
RG054,2013,4,D,0.0
RG054,2013,5,D,0.0
RG054,2013,6,W,2.413
RG054,2013,7,W,78.867
RG054,2013,8,W,39.37
RG054,2013,9,W,42.164
RG054,2013,11,D,12.446
RG054,2013,12,D,8.255
RG054,2014,1,D,0.0
RG054,2014,2,D,0.762
RG054,2014,3,D,20.701
RG054,2014,4,D,1.778
RG054,2014,6,W,0.508
RG054,2014,7,W,92.075
RG054,2014,8,W,162.941
RG054,2014,9,W,126.238
RG054,2014,10,W,30.48
RG054,2014,11,D,4.445
RG054,2014,12,D,14.859
RG054,2015,1,D,53.086
RG054,2015,2,D,0.254
RG054,2015,3,D,20.828
RG054,2015,4,D,10.287
RG054,2015,5,D,1.524
RG054,2015,6,W,15.24
RG054,2015,7,W,100.711
RG054,2015,8,W,74.93
RG054,2015,9,W,50.927
RG054,2015,10,W,34.036
RG054,2015,11,D,8.128
RG054,2015,12,D,7.62
RG054,2016,1,D,26.67
RG054,2016,2,D,4.572
RG054,2016,3,D,2.032
RG054,2016,4,D,3.175
RG054,2016,5,D,1.905
RG054,2016,6,W,69.215
RG054,2016,7,W,59.944
RG054,2016,8,W,116.586
RG054,2016,9,W,44.45
RG054,2016,10,W,12.065
RG054,2016,11,D,2.921
RG054,2016,12,D,29.845
RG054,2017,1,D,26.416
RG054,2017,2,D,4.826
RG054,2017,3,D,3.81
RG054,2017,4,D,0.0
RG054,2017,5,D,1.905
RG054,2017,6,W,20.066
RG054,2017,7,W,157.48
RG054,2017,8,W,88.011
RG054,2017,9,W,0.508
RG054,2017,10,W,2.667
RG054,2017,11,D,3.429
RG054,2017,12,D,6.35
RG054,2018,1,D,6.731
RG054,2018,2,D,40.894
RG054,2018,3,D,0.0
RG054,2018,6,W,22.733
RG054,2018,7,W,67.564
RG054,2018,8,W,71.882
RG054,2018,9,W,44.958
RG054,2018,10,W,51.181
RG054,2018,11,D,8.255
RG054,2018,12,D,21.717
RG054,2019,1,D,12.573
RG054,2019,2,D,25.273
RG054,2019,3,D,33.528
RG054,2019,4,D,2.54
RG054,2019,5,D,5.334
RG054,2019,6,W,0.0
RG054,2019,7,W,76.581
RG054,2019,8,W,41.529
RG054,2019,9,W,56.642
RG054,2019,10,W,0.0
RG054,2019,11,D,106.553
RG054,2019,12,D,33.274
RG054,2020,1,D,9.525
RG054,2020,2,D,20.574
RG054,2020,3,D,48.133
RG054,2020,4,D,0.762
RG054,2020,5,D,0.0
RG054,2020,6,W,1.27
RG054,2020,7,W,19.812
RG054,2020,8,W,64.516
RG054,2020,9,W,0.635
RG054,2020,10,W,0.0
RG054,2020,11,D,0.0
RG054,2020,12,D,13.081
RG054,2021,1,D,11.557
RG054,2021,2,D,0.254
RG054,2021,3,D,10.414
RG054,2021,4,D,0.508
RG054,2021,5,D,4.064
RG054,2021,6,W,3.81
RG054,2021,7,W,96.139
RG054,2021,8,W,77.978
RG054,2021,9,W,15.494
RG054,2021,10,W,0.0
RG054,2021,11,D,0.0
RG054,2021,12,D,13.462
RG054,2022,1,D,4.953
RG054,2022,2,D,1.397
RG054,2022,3,D,8.89
RG054,2022,6,W,84.074
RG054,2022,7,W,130.937
RG054,2022,8,W,176.403
RG054,2022,9,W,125.603
RG054,2022,10,W,12.446
RG054,2022,11,D,5.207
RG054,2022,12,D,12.7
RG055,2000,1,D,0.0
RG055,2000,2,D,7.493
RG055,2000,3,D,4.445
RG055,2000,6,W,78.74
RG055,2000,7,W,56.134
RG055,2000,8,W,85.217
RG055,2000,9,W,0.508
RG055,2000,10,W,165.862
RG055,2000,11,D,36.576
RG055,2000,12,D,3.429
RG055,2001,1,D,31.242
RG055,2001,2,D,1.016
RG055,2001,3,D,7.493
RG055,2001,4,D,12.827
RG055,2001,5,D,3.556
RG055,2001,6,W,2.921
RG055,2001,7,W,151.384
RG055,2001,8,W,78.867
RG055,2001,9,W,25.527
RG055,2001,10,W,15.367
RG055,2001,11,D,1.27
RG055,2001,12,D,14.605
RG055,2002,1,D,6.604
RG055,2002,2,D,16.637
RG055,2002,3,D,0.0
RG055,2002,4,D,0.0
RG055,2002,6,W,0.0
RG055,2002,7,W,69.342
RG055,2002,8,W,65.278
RG055,2002,9,W,27.178
RG055,2002,10,W,3.429
RG055,2002,11,D,4.191
RG055,2002,12,D,26.67
RG055,2003,1,D,0.0
RG055,2003,2,D,32.004
RG055,2003,3,D,5.715
RG055,2003,5,D,0.0
RG055,2003,6,W,0.635
RG055,2003,7,W,63.246
RG055,2003,8,W,51.943
RG055,2003,9,W,17.907
RG055,2003,10,W,15.24
RG055,2003,11,D,18.415
RG055,2003,12,D,10.033
RG055,2004,1,D,26.035
RG055,2004,2,D,21.59
RG055,2004,3,D,25.4
RG055,2004,4,D,41.783
RG055,2004,5,D,0.762
RG055,2004,6,W,11.938
RG055,2004,7,W,47.371
RG055,2004,8,W,42.545
RG055,2004,9,W,43.053
RG055,2004,10,W,6.858
RG055,2004,11,D,12.192
RG055,2004,12,D,18.288
RG055,2005,1,D,29.464
RG055,2005,2,D,32.385
RG055,2005,3,D,1.397
RG055,2005,4,D,3.048
RG055,2005,5,D,7.493
RG055,2005,6,W,2.286
RG055,2005,7,W,36.195
RG055,2005,8,W,117.221
RG055,2005,9,W,6.096
RG055,2005,10,W,0.0
RG055,2005,12,D,4.191
RG055,2006,1,D,2.032
RG055,2006,2,D,3.429
RG055,2006,3,D,2.667
RG055,2006,5,D,0.0
RG055,2006,6,W,3.302
RG055,2006,7,W,91.186
RG055,2006,8,W,115.189
RG055,2006,9,W,38.354
RG055,2006,10,W,38.1
RG055,2006,12,D,2.921
RG055,2007,1,D,26.67
RG055,2007,2,D,4.445
RG055,2007,3,D,0.0
RG055,2007,4,D,4.445
RG055,2007,5,D,0.762
RG055,2007,6,W,21.717
RG055,2007,7,W,98.171
RG055,2007,8,W,67.183
RG055,2007,9,W,43.18
RG055,2007,10,W,4.572
RG055,2007,11,D,24.003
RG055,2007,12,D,14.986
RG055,2008,1,D,2.667
RG055,2008,2,D,7.366
RG055,2008,3,D,0.0
RG055,2008,5,D,5.715
RG055,2008,6,W,13.716
RG055,2008,7,W,86.233
RG055,2008,8,W,117.094
RG055,2008,9,W,13.462
RG055,2008,10,W,1.778
RG055,2008,11,D,15.24
RG055,2008,12,D,6.731
RG055,2009,1,D,8.001
RG055,2009,2,D,7.239
RG055,2009,3,D,12.446
RG055,2009,4,D,0.508
RG055,2009,5,D,20.828
RG055,2009,6,W,18.161
RG055,2009,7,W,17.145
RG055,2009,8,W,85.344
RG055,2009,9,W,28.575
RG055,2009,10,W,14.605
RG055,2009,11,D,15.113
RG055,2009,12,D,5.969
RG055,2010,1,D,52.324
RG055,2010,2,D,32.512
RG055,2010,3,D,12.192
RG055,2010,4,D,6.223
RG055,2010,5,D,0.0
RG055,2010,6,W,0.0
RG055,2010,7,W,117.094
RG055,2010,8,W,46.101
RG055,2010,9,W,42.164
RG055,2010,10,W,5.08
RG055,2010,11,D,0.508
RG055,2010,12,D,10.287
RG055,2011,1,D,0.762
RG055,2011,2,D,2.54
RG055,2011,3,D,1.27
RG055,2011,4,D,0.254
RG055,2011,6,W,3.683
RG055,2011,7,W,172.466
RG055,2011,8,W,43.307
RG055,2011,9,W,45.212
RG055,2011,10,W,0.0
RG055,2011,11,D,16.002
RG055,2011,12,D,31.75
RG055,2012,1,D,4.191
RG055,2012,2,D,0.508
RG055,2012,3,D,4.318
RG055,2012,4,D,0.0
RG055,2012,5,D,15.494
RG055,2012,6,W,2.794
RG055,2012,7,W,86.36
RG055,2012,8,W,21.59
RG055,2012,9,W,110.998
RG055,2012,10,W,0.0
RG055,2012,11,D,5.969
RG055,2012,12,D,23.114
RG055,2013,1,D,10.033
RG055,2013,2,D,4.826
RG055,2013,3,D,5.461
RG055,2013,4,D,0.0
RG055,2013,5,D,0.0
RG055,2013,6,W,2.54
RG055,2013,7,W,101.092
RG055,2013,8,W,62.103
RG055,2013,9,W,45.847
RG055,2013,11,D,15.875
RG055,2013,12,D,7.747
RG055,2014,1,D,0.0
RG055,2014,2,D,1.016
RG055,2014,3,D,22.606
RG055,2014,4,D,2.921
RG055,2014,6,W,0.889
RG055,2014,7,W,99.314
RG055,2014,8,W,112.141
RG055,2014,9,W,127.0
RG055,2014,10,W,28.321
RG055,2014,11,D,3.048
RG055,2014,12,D,12.192
RG055,2015,1,D,57.785
RG055,2015,2,D,0.254
RG055,2015,3,D,22.606
RG055,2015,4,D,9.652
RG055,2015,5,D,0.508
RG055,2015,6,W,17.907
RG055,2015,7,W,113.411
RG055,2015,8,W,41.529
RG055,2015,9,W,64.008
RG055,2015,10,W,38.354
RG055,2015,11,D,8.636
RG055,2015,12,D,7.62
RG055,2016,1,D,26.289
RG055,2016,2,D,4.699
RG055,2016,3,D,2.794
RG055,2016,4,D,2.413
RG055,2016,5,D,1.143
RG055,2016,6,W,71.247
RG055,2016,7,W,57.912
RG055,2016,8,W,137.033
RG055,2016,9,W,60.833
RG055,2016,10,W,9.652
RG055,2016,11,D,3.556
RG055,2016,12,D,31.496
RG055,2017,1,D,31.877
RG055,2017,2,D,5.08
RG055,2017,3,D,3.556
RG055,2017,4,D,0.0
RG055,2017,5,D,1.397
RG055,2017,6,W,29.464
RG055,2017,7,W,159.512
RG055,2017,8,W,89.281
RG055,2017,9,W,0.0
RG055,2017,10,W,2.159
RG055,2017,11,D,3.175
RG055,2017,12,D,6.477
RG055,2018,1,D,7.747
RG055,2018,2,D,46.609
RG055,2018,3,D,0.0
RG055,2018,6,W,27.432
RG055,2018,7,W,60.706
RG055,2018,8,W,141.986
RG055,2018,9,W,28.575
RG055,2018,10,W,65.786
RG055,2018,11,D,8.382
RG055,2018,12,D,20.447
RG055,2019,1,D,12.827
RG055,2019,2,D,26.797
RG055,2019,3,D,37.338
RG055,2019,4,D,3.81
RG055,2019,5,D,5.842
RG055,2019,6,W,0.0
RG055,2019,7,W,71.12
RG055,2019,8,W,64.516
RG055,2019,9,W,67.056
RG055,2019,10,W,0.508
RG055,2019,11,D,113.538
RG055,2019,12,D,35.433
RG055,2020,1,D,11.938
RG055,2020,2,D,16.51
RG055,2020,3,D,56.388
RG055,2020,4,D,5.715
RG055,2020,5,D,0.508
RG055,2020,6,W,0.0
RG055,2020,7,W,19.431
RG055,2020,8,W,45.593
RG055,2020,9,W,0.635
RG055,2020,10,W,0.0
RG055,2020,11,D,0.0
RG055,2020,12,D,13.335
RG055,2021,1,D,11.684
RG055,2021,2,D,0.0
RG055,2021,3,D,11.176
RG055,2021,4,D,0.0
RG055,2021,5,D,3.937
RG055,2021,6,W,0.889
RG055,2021,7,W,103.505
RG055,2021,8,W,96.012
RG055,2021,9,W,26.797
RG055,2021,10,W,0.0
RG055,2021,11,D,0.0
RG055,2021,12,D,14.351
RG055,2022,1,D,4.572
RG055,2022,2,D,1.143
RG055,2022,3,D,9.652
RG055,2022,6,W,96.012
RG055,2022,7,W,146.05
RG055,2022,8,W,155.321
RG055,2022,9,W,59.563
RG055,2022,10,W,12.827
RG055,2022,11,D,4.953
RG055,2022,12,D,32.004
RG056,2000,1,D,0.0
RG056,2000,2,D,8.763
RG056,2000,3,D,6.985
RG056,2000,6,W,75.565
RG056,2000,7,W,74.549
RG056,2000,8,W,120.523
RG056,2000,9,W,1.651
RG056,2000,10,W,196.723
RG056,2000,11,D,45.085
RG056,2000,12,D,3.556
RG056,2001,1,D,36.322
RG056,2001,2,D,3.683
RG056,2001,3,D,7.874
RG056,2001,4,D,14.478
RG056,2001,5,D,6.858
RG056,2001,6,W,6.35
RG056,2001,7,W,101.473
RG056,2001,8,W,91.567
RG056,2001,9,W,33.909
RG056,2001,10,W,10.795
RG056,2001,11,D,1.27
RG056,2001,12,D,17.399
RG056,2002,1,D,8.763
RG056,2002,2,D,22.86
RG056,2002,3,D,0.0
RG056,2002,4,D,0.0
RG056,2002,6,W,0.0
RG056,2002,7,W,83.566
RG056,2002,8,W,86.741
RG056,2002,9,W,32.004
RG056,2002,10,W,5.461
RG056,2002,11,D,7.112
RG056,2002,12,D,35.179
RG056,2003,1,D,0.0
RG056,2003,2,D,40.64
RG056,2003,3,D,6.604
RG056,2003,5,D,0.889
RG056,2003,6,W,0.508
RG056,2003,7,W,56.388
RG056,2003,8,W,70.231
RG056,2003,9,W,24.638
RG056,2003,10,W,16.764
RG056,2003,11,D,21.082
RG056,2003,12,D,11.303
RG056,2004,1,D,33.274
RG056,2004,2,D,29.972
RG056,2004,3,D,27.178
RG056,2004,4,D,39.116
RG056,2004,5,D,0.508
RG056,2004,6,W,7.493
RG056,2004,7,W,48.006
RG056,2004,8,W,52.959
RG056,2004,9,W,48.768
RG056,2004,10,W,9.906
RG056,2004,11,D,16.383
RG056,2004,12,D,19.304
RG056,2005,1,D,35.052
RG056,2005,2,D,34.671
RG056,2005,3,D,1.397
RG056,2005,4,D,3.302
RG056,2005,5,D,13.335
RG056,2005,6,W,0.508
RG056,2005,7,W,46.609
RG056,2005,8,W,86.487
RG056,2005,9,W,17.907
RG056,2005,10,W,0.0
RG056,2005,12,D,5.969
RG056,2006,1,D,3.175
RG056,2006,2,D,3.429
RG056,2006,3,D,3.556
RG056,2006,5,D,0.889
RG056,2006,6,W,2.794
RG056,2006,7,W,73.406
RG056,2006,8,W,108.077
RG056,2006,9,W,43.815
RG056,2006,10,W,36.83
RG056,2006,12,D,3.302
RG056,2007,1,D,33.147
RG056,2007,2,D,5.334
RG056,2007,3,D,32.512
RG056,2007,4,D,6.096
RG056,2007,5,D,1.016
RG056,2007,6,W,25.019
RG056,2007,7,W,145.415
RG056,2007,8,W,91.821
RG056,2007,9,W,28.956
RG056,2007,10,W,4.953
RG056,2007,11,D,30.607
RG056,2007,12,D,12.319
RG056,2008,1,D,1.524
RG056,2008,2,D,10.795
RG056,2008,3,D,0.254
RG056,2008,5,D,6.223
RG056,2008,6,W,15.367
RG056,2008,7,W,127.508
RG056,2008,8,W,141.224
RG056,2008,9,W,15.748
RG056,2008,10,W,1.778
RG056,2008,11,D,15.24
RG056,2008,12,D,8.89
RG056,2009,1,D,11.049
RG056,2009,2,D,10.795
RG056,2009,3,D,13.081
RG056,2009,4,D,0.762
RG056,2009,5,D,16.637
RG056,2009,6,W,19.304
RG056,2009,7,W,27.94
RG056,2009,8,W,131.318
RG056,2009,9,W,23.622
RG056,2009,10,W,16.383
RG056,2009,11,D,13.843
RG056,2009,12,D,8.509
RG056,2010,1,D,59.563
RG056,2010,2,D,44.577
RG056,2010,3,D,11.938
RG056,2010,4,D,7.493
RG056,2010,5,D,0.508
RG056,2010,6,W,0.889
RG056,2010,7,W,121.412
RG056,2010,8,W,101.854
RG056,2010,9,W,54.864
RG056,2010,10,W,8.509
RG056,2010,11,D,1.651
RG056,2010,12,D,9.652
RG056,2011,1,D,3.81
RG056,2011,2,D,2.921
RG056,2011,3,D,1.016
RG056,2011,4,D,0.254
RG056,2011,6,W,8.255
RG056,2011,7,W,161.036
RG056,2011,8,W,35.306
RG056,2011,9,W,55.372
RG056,2011,10,W,0.0
RG056,2011,11,D,20.066
RG056,2011,12,D,39.751
RG056,2012,1,D,4.572
RG056,2012,2,D,2.032
RG056,2012,3,D,6.223
RG056,2012,4,D,0.0
RG056,2012,5,D,14.224
RG056,2012,6,W,5.969
RG056,2012,7,W,120.396
RG056,2012,8,W,43.815
RG056,2012,9,W,98.933
RG056,2012,10,W,0.0
RG056,2012,11,D,7.493
RG056,2012,12,D,28.956
RG056,2013,1,D,12.319
RG056,2013,2,D,9.144
RG056,2013,3,D,7.366
RG056,2013,4,D,0.0
RG056,2013,5,D,0.0
RG056,2013,6,W,4.318
RG056,2013,7,W,96.139
RG056,2013,8,W,52.197
RG056,2013,9,W,56.388
RG056,2013,11,D,23.495
RG056,2013,12,D,12.192
RG056,2014,1,D,0.0
RG056,2014,2,D,1.27
RG056,2014,3,D,25.654
RG056,2014,4,D,3.175
RG056,2014,6,W,0.635
RG056,2014,7,W,113.919
RG056,2014,8,W,142.875
RG056,2014,9,W,158.623
RG056,2014,10,W,39.116
RG056,2014,11,D,3.429
RG056,2014,12,D,17.399
RG056,2015,1,D,76.327
RG056,2015,2,D,1.27
RG056,2015,3,D,28.702
RG056,2015,4,D,11.43
RG056,2015,5,D,0.508
RG056,2015,6,W,21.844
RG056,2015,7,W,111.506
RG056,2015,8,W,78.232
RG056,2015,9,W,78.994
RG056,2015,10,W,49.657
RG056,2015,11,D,10.033
RG056,2015,12,D,10.922
RG056,2016,1,D,32.512
RG056,2016,2,D,5.715
RG056,2016,3,D,5.588
RG056,2016,4,D,4.699
RG056,2016,5,D,2.159
RG056,2016,6,W,56.515
RG056,2016,7,W,97.536
RG056,2016,8,W,97.028
RG056,2016,9,W,64.643
RG056,2016,10,W,9.906
RG056,2016,11,D,4.191
RG056,2016,12,D,36.322
RG056,2017,1,D,30.861
RG056,2017,2,D,6.731
RG056,2017,3,D,4.064
RG056,2017,4,D,0.0
RG056,2017,5,D,2.286
RG056,2017,6,W,25.4
RG056,2017,7,W,171.45
RG056,2017,8,W,77.724
RG056,2017,9,W,0.0
RG056,2017,10,W,4.826
RG056,2017,11,D,4.318
RG056,2017,12,D,7.112
RG056,2018,1,D,10.16
RG056,2018,2,D,45.847
RG056,2018,3,D,0.0
RG056,2018,6,W,32.004
RG056,2018,7,W,81.28
RG056,2018,8,W,102.87
RG056,2018,9,W,41.656
RG056,2018,10,W,71.501
RG056,2018,11,D,7.239
RG056,2018,12,D,26.162
RG056,2019,1,D,17.653
RG056,2019,2,D,32.258
RG056,2019,3,D,42.418
RG056,2019,4,D,4.445
RG056,2019,5,D,7.747
RG056,2019,6,W,0.0
RG056,2019,7,W,82.804
RG056,2019,8,W,48.133
RG056,2019,9,W,68.453
RG056,2019,10,W,0.0
RG056,2019,11,D,131.953
RG056,2019,12,D,41.021
RG056,2020,1,D,14.351
RG056,2020,2,D,22.098
RG056,2020,3,D,59.69
RG056,2020,4,D,8.89
RG056,2020,5,D,0.762
RG056,2020,6,W,1.524
RG056,2020,7,W,41.148
RG056,2020,8,W,71.755
RG056,2020,9,W,0.508
RG056,2020,10,W,0.0
RG056,2020,11,D,0.0
RG056,2020,12,D,14.605
RG056,2021,1,D,14.732
RG056,2021,2,D,0.254
RG056,2021,3,D,15.113
RG056,2021,4,D,0.508
RG056,2021,5,D,5.461
RG056,2021,6,W,2.921
RG056,2021,7,W,99.06
RG056,2021,8,W,73.66
RG056,2021,9,W,29.591
RG056,2021,10,W,0.0
RG056,2021,11,D,0.0
RG056,2021,12,D,13.589
RG056,2022,1,D,4.953
RG056,2022,2,D,1.905
RG056,2022,3,D,12.7
RG056,2022,6,W,100.711
RG056,2022,7,W,168.021
RG056,2022,8,W,188.722
RG056,2022,9,W,80.137
RG056,2022,10,W,26.416
RG056,2022,11,D,7.747
RG056,2022,12,D,37.592
RG057,2000,1,D,0.254
RG057,2000,2,D,12.319
RG057,2000,3,D,5.715
RG057,2000,6,W,54.737
RG057,2000,7,W,52.832
RG057,2000,8,W,163.322
RG057,2000,9,W,2.159
RG057,2000,10,W,161.671
RG057,2000,11,D,42.164
RG057,2000,12,D,2.54
RG057,2001,1,D,34.671
RG057,2001,2,D,3.175
RG057,2001,3,D,7.366
RG057,2001,4,D,17.653
RG057,2001,5,D,16.51
RG057,2001,6,W,3.048
RG057,2001,7,W,89.662
RG057,2001,8,W,85.979
RG057,2001,9,W,24.003
RG057,2001,10,W,4.826
RG057,2001,11,D,0.889
RG057,2001,12,D,16.383
RG057,2002,1,D,8.636
RG057,2002,2,D,15.875
RG057,2002,3,D,0.0
RG057,2002,4,D,0.0
RG057,2002,6,W,0.0
RG057,2002,7,W,76.835
RG057,2002,8,W,68.961
RG057,2002,9,W,32.131
RG057,2002,10,W,5.08
RG057,2002,11,D,4.699
RG057,2002,12,D,21.336
RG057,2003,1,D,0.0
RG057,2003,2,D,40.005
RG057,2003,3,D,5.969
RG057,2003,5,D,0.762
RG057,2003,6,W,0.0
RG057,2003,7,W,65.659
RG057,2003,8,W,63.119
RG057,2003,9,W,18.161
RG057,2003,10,W,17.272
RG057,2003,11,D,19.685
RG057,2003,12,D,10.16
RG057,2004,1,D,22.987
RG057,2004,2,D,24.638
RG057,2004,3,D,25.781
RG057,2004,4,D,31.623
RG057,2004,5,D,0.508
RG057,2004,6,W,2.159
RG057,2004,7,W,21.971
RG057,2004,8,W,33.274
RG057,2004,9,W,31.623
RG057,2004,10,W,6.604
RG057,2004,11,D,10.541
RG057,2004,12,D,17.272
