# GAGE ( ANALOG network for IDs where YEAR <  2000)
# GAGE (DIGITAL network for IDs where YEAR >= 2000)
# MONTH for which rainfall is being aggregated
# S (season): W (wet, Jun-Oct) or D (dry)
# RAIN: total monthly rainfall in millimeters
gage,year,month,S,rain
RG066,1955,2,D,0.0
RG066,1955,3,D,0.0
RG066,1955,5,D,0.0
RG066,1955,6,W,0.0
RG066,1955,7,W,145.29
RG066,1955,8,W,125.48
RG066,1955,9,W,0.0
RG066,1955,10,W,0.0
RG066,1955,11,D,4.57
RG066,1955,12,D,5.08
RG066,1956,1,D,16.26
RG066,1956,2,D,3.3
RG066,1956,4,D,3.3
RG066,1956,5,D,0.0
RG066,1956,6,W,12.95
RG066,1956,7,W,113.03
RG066,1956,8,W,2.03
RG066,1956,9,W,0.0
RG066,1956,10,W,8.89
RG066,1956,11,D,1.27
RG066,1956,12,D,3.81
RG066,1957,1,D,45.47
RG066,1957,2,D,0.0
RG066,1957,3,D,36.83
RG066,1957,4,D,0.0
RG066,1957,5,D,2.54
RG066,1957,6,W,13.72
RG066,1957,7,W,81.03
RG066,1957,8,W,106.17
RG066,1957,9,W,0.0
RG066,1957,10,W,37.59
RG066,1957,11,D,1.27
RG066,1957,12,D,6.35
RG066,1958,2,D,29.97
RG066,1958,3,D,47.5
RG066,1958,4,D,6.35
RG066,1958,5,D,0.0
RG066,1958,6,W,1.27
RG066,1958,7,W,30.23
RG066,1958,8,W,68.07
RG066,1958,9,W,66.8
RG066,1958,10,W,25.4
RG066,1958,11,D,6.35
RG066,1959,2,D,8.89
RG066,1959,4,D,3.05
RG066,1959,6,W,32.0
RG066,1959,7,W,76.96
RG066,1959,8,W,127.76
RG066,1959,9,W,20.32
RG066,1959,10,W,33.78
RG066,1959,11,D,20.32
RG066,1959,12,D,23.62
RG066,1960,1,D,33.27
RG066,1960,2,D,7.87
RG066,1960,3,D,5.08
RG066,1960,6,W,2.03
RG066,1960,7,W,43.94
RG066,1960,8,W,19.3
RG066,1960,9,W,20.32
RG066,1960,10,W,29.46
RG066,1960,11,D,0.0
RG066,1960,12,D,11.68
RG066,1961,1,D,10.16
RG066,1961,2,D,0.0
RG066,1961,3,D,2.54
RG066,1961,6,W,20.57
RG066,1961,7,W,54.61
RG066,1961,8,W,83.06
RG066,1961,9,W,79.5
RG066,1961,10,W,39.37
RG066,1961,11,D,11.94
RG066,1961,12,D,27.18
RG066,1962,1,D,45.47
RG066,1962,2,D,0.0
RG066,1962,3,D,17.78
RG066,1962,6,W,12.19
RG066,1962,7,W,57.15
RG066,1962,8,W,16.51
RG066,1962,9,W,59.44
RG066,1962,10,W,0.0
RG066,1962,11,D,14.22
RG066,1962,12,D,28.45
RG066,1963,1,D,2.54
RG066,1963,2,D,11.43
RG066,1963,3,D,1.78
RG066,1963,4,D,2.54
RG066,1963,7,W,119.38
RG066,1963,8,W,119.63
RG066,1963,9,W,7.87
RG066,1963,10,W,6.6
RG066,1963,11,D,39.62
RG066,1963,12,D,6.6
RG066,1964,1,D,7.11
RG066,1964,2,D,3.05
RG066,1964,3,D,10.67
RG066,1964,4,D,6.86
RG066,1964,6,W,0.0
RG066,1964,7,W,127.25
RG066,1964,8,W,53.85
RG066,1964,9,W,109.22
RG066,1964,10,W,18.54
RG066,1964,11,D,16.51
RG066,1964,12,D,7.62
RG066,1965,1,D,25.91
RG066,1965,2,D,2.03
RG066,1965,3,D,7.62
RG066,1965,4,D,0.0
RG066,1965,5,D,0.0
RG066,1965,6,W,2.54
RG066,1965,7,W,73.91
RG066,1965,8,W,46.23
RG066,1965,9,W,45.21
RG066,1965,10,W,0.0
RG066,1965,11,D,7.37
RG066,1965,12,D,67.31
RG066,1966,1,D,21.08
RG066,1966,2,D,19.05
RG066,1966,3,D,0.0
RG066,1966,4,D,1.52
RG066,1966,5,D,0.0
RG066,1966,6,W,12.95
RG066,1966,7,W,163.07
RG066,1966,8,W,98.81
RG066,1966,9,W,57.4
RG066,1966,10,W,0.0
RG066,1966,11,D,10.67
RG066,1966,12,D,3.56
RG066,1967,2,D,8.89
RG066,1967,3,D,0.76
RG066,1967,4,D,3.81
RG066,1967,5,D,7.62
RG066,1967,6,W,14.73
RG066,1967,7,W,71.12
RG066,1967,8,W,76.96
RG066,1967,9,W,53.34
RG066,1967,10,W,0.25
RG066,1967,11,D,8.13
RG066,1967,12,D,64.26
RG066,1968,1,D,20.83
RG066,1968,2,D,34.04
RG066,1968,3,D,40.39
RG066,1968,4,D,6.35
RG066,1968,6,W,0.0
RG066,1968,7,W,73.15
RG066,1968,8,W,137.67
RG066,1968,9,W,3.56
RG066,1968,10,W,0.76
RG066,1968,11,D,11.94
RG066,1968,12,D,11.68
RG066,1969,1,D,15.24
RG066,1969,2,D,15.49
RG066,1969,3,D,5.08
RG066,1969,4,D,1.02
RG066,1969,5,D,17.27
RG066,1969,6,W,0.0
RG066,1969,7,W,108.2
RG066,1969,8,W,69.09
RG066,1969,9,W,35.81
RG066,1969,10,W,3.56
RG066,1969,11,D,14.73
RG066,1969,12,D,16.26
RG066,1970,2,D,11.94
RG066,1970,3,D,25.4
RG066,1970,4,D,9.65
RG066,1970,5,D,3.56
RG066,1970,6,W,3.3
RG066,1970,7,W,139.19
RG066,1970,8,W,72.64
RG066,1970,9,W,33.78
RG066,1970,10,W,0.76
RG066,1970,11,D,0.0
RG066,1970,12,D,11.94
RG066,1971,1,D,1.27
RG066,1971,2,D,7.37
RG066,1971,4,D,8.64
RG066,1971,5,D,1.02
RG066,1971,6,W,22.86
RG066,1971,7,W,78.99
RG066,1971,8,W,106.68
RG066,1971,9,W,43.18
RG066,1971,10,W,38.61
RG066,1971,11,D,6.1
RG066,1971,12,D,37.34
RG066,1972,5,D,9.14
RG066,1972,6,W,44.96
RG066,1972,7,W,116.08
RG066,1972,8,W,75.44
RG066,1972,9,W,35.56
RG066,1972,10,W,101.6
RG066,1972,11,D,17.78
RG066,1972,12,D,9.4
RG066,1973,1,D,16.0
RG066,1973,2,D,34.8
RG066,1973,3,D,50.8
RG066,1973,4,D,0.0
RG066,1973,5,D,18.54
RG066,1973,6,W,10.67
RG066,1973,7,W,59.44
RG066,1973,8,W,11.43
RG066,1973,9,W,3.05
RG066,1973,11,D,6.35
RG066,1974,1,D,28.96
RG066,1974,2,D,0.0
RG066,1974,3,D,3.56
RG066,1974,5,D,0.0
RG066,1974,6,W,3.81
RG066,1974,7,W,127.76
RG066,1974,8,W,58.67
RG066,1974,9,W,46.23
RG066,1974,10,W,45.72
RG066,1974,11,D,0.0
RG066,1974,12,D,4.06
RG066,1975,1,D,17.53
RG066,1975,2,D,0.25
RG066,1975,3,D,16.51
RG066,1975,4,D,8.13
RG066,1975,5,D,1.52
RG066,1975,6,W,0.0
RG066,1975,7,W,122.68
RG066,1975,8,W,14.73
RG066,1975,9,W,65.02
RG066,1975,10,W,3.05
RG066,1975,11,D,8.89
RG066,1975,12,D,8.89
RG066,1976,1,D,5.59
RG066,1976,2,D,23.88
RG066,1976,3,D,3.05
RG066,1976,4,D,10.41
RG066,1976,5,D,21.84
RG066,1976,6,W,3.81
RG066,1976,7,W,127.76
RG066,1976,8,W,57.15
RG066,1976,9,W,54.86
RG066,1976,10,W,24.89
RG066,1976,11,D,13.21
RG066,1976,12,D,3.3
RG066,1977,1,D,40.39
RG066,1977,6,W,17.53
RG066,1977,7,W,54.1
RG066,1977,8,W,54.61
RG066,1977,9,W,55.12
RG066,1977,10,W,108.71
RG066,1978,1,D,59.94
RG066,1978,2,D,41.66
RG066,1978,3,D,28.7
RG066,1978,4,D,3.56
RG066,1978,5,D,6.86
RG066,1978,6,W,18.03
RG066,1978,7,W,40.13
RG066,1978,8,W,29.21
RG066,1978,9,W,7.37
RG066,1978,10,W,56.64
RG066,1978,11,D,32.26
RG066,1978,12,D,71.37
RG066,1979,1,D,69.34
RG066,1979,2,D,9.4
RG066,1979,3,D,13.97
RG066,1979,4,D,0.51
RG066,1979,5,D,6.1
RG066,1979,6,W,13.97
RG066,1979,7,W,59.94
RG066,1979,8,W,45.21
RG066,1979,9,W,8.38
RG066,1979,10,W,0.0
RG066,1979,11,D,0.0
RG066,1979,12,D,0.0
RG066,1980,1,D,0.0
RG066,1980,2,D,0.0
RG066,1980,3,D,0.0
RG066,1980,4,D,0.0
RG066,1980,5,D,0.0
RG066,1980,6,W,2.03
RG066,1980,7,W,49.02
RG066,1980,8,W,79.25
RG066,1980,9,W,5.33
RG066,1980,10,W,0.0
RG066,1980,11,D,0.0
RG066,1980,12,D,0.0
RG066,1981,1,D,0.0
RG066,1981,2,D,0.0
RG066,1981,3,D,0.0
RG066,1981,4,D,0.0
RG066,1981,5,D,0.0
RG066,1981,6,W,0.0
RG066,1981,7,W,140.21
RG066,1981,8,W,4.06
RG066,1981,9,W,15.75
RG066,1981,10,W,13.72
RG066,1981,11,D,0.0
RG066,1982,1,D,0.0
RG066,1982,2,D,0.0
RG066,1982,3,D,0.0
RG066,1982,4,D,0.0
RG066,1982,5,D,0.0
RG066,1982,6,W,0.0
RG066,1982,7,W,47.5
RG066,1982,8,W,37.59
RG066,1982,9,W,66.55
RG066,1982,11,D,0.0
RG066,1982,12,D,0.0
RG066,1983,1,D,0.0
RG066,1983,2,D,0.0
RG066,1983,3,D,0.0
RG066,1983,4,D,0.0
RG066,1983,5,D,0.0
RG066,1983,7,W,55.88
RG066,1983,8,W,52.32
RG066,1983,9,W,128.02
RG066,1983,10,W,93.47
RG066,1983,11,D,13.46
RG066,1983,12,D,0.0
RG066,1984,1,D,0.0
RG066,1984,4,D,0.0
RG066,1984,5,D,0.0
RG066,1984,6,W,29.46
RG066,1984,7,W,88.65
RG066,1984,8,W,112.52
RG066,1984,9,W,22.35
RG066,1984,10,W,49.02
RG066,1984,11,D,0.0
RG066,1984,12,D,0.0
RG066,1985,1,D,0.0
RG066,1985,2,D,0.0
RG066,1985,3,D,0.0
RG066,1985,4,D,0.0
RG066,1985,5,D,0.0
RG066,1985,6,W,0.0
RG066,1985,7,W,102.36
RG066,1985,8,W,26.67
RG066,1985,9,W,120.65
RG066,1985,10,W,68.58
RG066,1985,11,D,0.0
RG066,1985,12,D,0.0
RG066,1986,1,D,0.0
RG066,1986,2,D,0.0
RG066,1986,3,D,0.0
RG066,1986,4,D,0.0
RG066,1986,5,D,0.0
RG066,1986,6,W,35.05
RG066,1986,7,W,84.33
RG066,1986,8,W,99.06
RG066,1986,9,W,15.49
RG066,1986,10,W,16.0
RG066,1986,11,D,0.0
RG066,1986,12,D,0.0
RG066,1987,1,D,0.0
RG066,1987,2,D,0.0
RG066,1987,3,D,0.0
RG066,1987,4,D,0.0
RG066,1987,5,D,0.0
RG066,1987,6,W,1.02
RG066,1987,7,W,65.02
RG066,1987,8,W,93.22
RG066,1987,9,W,66.29
RG066,1987,10,W,18.8
RG066,1987,11,D,0.0
RG066,1987,12,D,0.0
RG066,1988,1,D,0.0
RG066,1988,2,D,0.0
RG066,1988,3,D,0.0
RG066,1988,4,D,0.0
RG066,1988,5,D,0.0
RG066,1988,6,W,3.81
RG066,1988,7,W,104.9
RG066,1988,8,W,54.61
RG066,1988,9,W,82.8
RG066,1988,10,W,0.0
RG066,1988,11,D,0.0
RG066,1988,12,D,0.0
RG066,1989,1,D,0.0
RG066,1989,2,D,0.0
RG066,1989,3,D,0.0
RG066,1989,5,D,0.0
RG066,1989,7,W,115.06
RG066,1989,8,W,38.61
RG066,1989,9,W,7.87
RG066,1989,10,W,24.38
RG066,1989,11,D,0.0
RG066,1989,12,D,0.0
RG066,1990,1,D,0.0
RG066,1990,2,D,0.0
RG066,1990,3,D,0.0
RG066,1990,4,D,0.0
RG066,1990,5,D,0.0
RG066,1990,6,W,0.51
RG066,1990,7,W,119.38
RG066,1990,8,W,100.84
RG066,1990,9,W,51.31
RG066,1990,10,W,14.22
RG066,1990,11,D,0.0
RG066,1990,12,D,0.0
RG066,1991,1,D,0.0
RG066,1991,2,D,0.0
RG066,1991,3,D,0.0
RG066,1991,5,D,0.0
RG066,1991,6,W,0.0
RG066,1991,7,W,22.35
RG066,1991,8,W,52.32
RG066,1991,9,W,61.98
RG066,1991,10,W,7.62
RG066,1991,11,D,19.56
RG066,1991,12,D,74.42
RG066,1992,1,D,34.54
RG066,1992,2,D,26.42
RG066,1992,3,D,43.18
RG066,1992,4,D,8.89
RG066,1992,5,D,39.62
RG066,1992,6,W,0.51
RG066,1992,7,W,75.18
RG066,1992,8,W,133.35
RG066,1992,9,W,2.79
RG066,1992,10,W,15.24
RG066,1992,11,D,0.51
RG066,1992,12,D,57.4
RG066,1993,1,D,136.14
RG066,1993,2,D,33.53
RG066,1993,3,D,7.37
RG066,1993,5,D,5.84
RG066,1993,6,W,1.02
RG066,1993,7,W,73.41
RG066,1993,8,W,99.57
RG066,1993,9,W,6.6
RG066,1993,10,W,7.11
RG066,1993,11,D,28.45
RG066,1993,12,D,4.06
RG066,1994,1,D,4.06
RG066,1994,2,D,9.14
RG066,1994,3,D,29.46
RG066,1994,4,D,0.51
RG066,1994,5,D,7.11
RG066,1994,6,W,19.56
RG066,1994,7,W,28.19
RG066,1994,8,W,133.86
RG066,1994,9,W,56.9
RG066,1994,10,W,9.14
RG066,1994,11,D,78.99
RG066,1994,12,D,93.98
RG066,1995,1,D,12.19
RG066,1995,2,D,43.43
RG066,1995,3,D,22.61
RG066,1995,4,D,1.78
RG066,1995,5,D,0.25
RG066,1995,6,W,1.52
RG066,1995,7,W,63.5
RG066,1995,8,W,56.64
RG066,1995,9,W,46.74
RG066,1995,10,W,13.72
RG066,1995,11,D,14.73
RG066,1995,12,D,12.19
RG066,1996,1,D,0.25
RG066,1996,2,D,14.22
RG066,1996,3,D,0.76
RG066,1996,4,D,0.0
RG066,1996,6,W,66.8
RG066,1996,7,W,116.33
RG066,1996,8,W,59.94
RG066,1996,9,W,45.47
RG066,1996,10,W,13.72
RG066,1996,11,D,7.11
RG066,1997,1,D,18.29
RG066,1997,2,D,23.37
RG066,1997,3,D,3.81
RG066,1997,4,D,7.62
RG066,1997,5,D,5.84
RG066,1997,7,W,29.97
RG066,1997,8,W,101.35
RG066,1997,9,W,64.52
RG066,1997,10,W,8.13
RG066,1997,11,D,20.07
RG066,1997,12,D,61.21
RG066,1998,1,D,0.51
RG066,1998,2,D,40.39
RG066,1998,3,D,15.75
RG066,1998,4,D,4.32
RG066,1998,6,W,3.3
RG066,1998,7,W,146.3
RG066,1998,8,W,62.23
RG066,1998,9,W,15.24
RG066,1998,10,W,0.0
RG066,1998,11,D,0.0
RG066,1998,12,D,0.0
RG066,1999,1,D,0.0
RG066,1999,3,D,0.0
RG066,1999,4,D,0.0
RG066,1999,6,W,5.08
RG066,1999,7,W,160.53
RG066,1999,8,W,121.67
RG066,1999,9,W,36.58
RG066,1999,10,W,0.0
RG066,1999,12,D,0.0
RG066,2000,1,D,0.0
RG066,2000,2,D,6.985
RG066,2000,3,D,4.699
RG066,2000,6,W,68.834
RG066,2000,7,W,36.449
RG066,2000,8,W,96.774
RG066,2000,9,W,0.635
RG066,2000,10,W,164.211
RG066,2000,11,D,38.1
RG066,2000,12,D,5.207
RG066,2001,1,D,33.655
RG066,2001,2,D,1.905
RG066,2001,3,D,7.747
RG066,2001,4,D,10.795
RG066,2001,5,D,2.413
RG066,2001,6,W,5.969
RG066,2001,7,W,100.33
RG066,2001,8,W,58.039
RG066,2001,9,W,25.273
RG066,2001,10,W,8.509
RG066,2001,11,D,1.651
RG066,2001,12,D,18.288
RG066,2002,1,D,7.62
RG066,2002,2,D,16.637
RG066,2002,3,D,0.0
RG066,2002,4,D,0.0
RG066,2002,6,W,0.0
RG066,2002,7,W,49.53
RG066,2002,8,W,61.976
RG066,2002,9,W,18.415
RG066,2002,10,W,1.27
RG066,2002,11,D,3.556
RG066,2002,12,D,25.527
RG066,2003,1,D,0.0
RG066,2003,2,D,34.163
RG066,2003,3,D,6.35
RG066,2003,5,D,0.0
RG066,2003,6,W,0.635
RG066,2003,7,W,52.578
RG066,2003,8,W,85.09
RG066,2003,9,W,10.033
RG066,2003,10,W,15.367
RG066,2003,11,D,14.859
RG066,2003,12,D,11.43
RG066,2004,1,D,23.368
RG066,2004,2,D,21.463
RG066,2004,3,D,25.4
RG066,2004,4,D,36.449
RG066,2004,5,D,0.508
RG066,2004,6,W,9.017
RG066,2004,7,W,42.545
RG066,2004,8,W,57.785
RG066,2004,9,W,38.227
RG066,2004,10,W,4.191
RG066,2004,11,D,12.954
RG066,2004,12,D,16.891
RG066,2005,1,D,28.829
RG066,2005,2,D,27.051
RG066,2005,3,D,1.524
RG066,2005,4,D,3.175
RG066,2005,5,D,11.557
RG066,2005,6,W,0.762
RG066,2005,7,W,17.145
RG066,2005,8,W,112.395
RG066,2005,9,W,6.731
RG066,2005,10,W,2.159
RG066,2005,12,D,4.572
RG066,2006,1,D,0.254
RG066,2006,2,D,2.921
RG066,2006,3,D,2.921
RG066,2006,5,D,0.0
RG066,2006,6,W,1.397
RG066,2006,7,W,116.586
RG066,2006,8,W,62.992
RG066,2006,9,W,52.578
RG066,2006,10,W,28.956
RG066,2006,12,D,3.81
RG066,2007,1,D,25.273
RG066,2007,2,D,5.588
RG066,2007,3,D,26.924
RG066,2007,4,D,5.588
RG066,2007,5,D,0.889
RG066,2007,6,W,19.177
RG066,2007,7,W,87.376
RG066,2007,8,W,68.453
RG066,2007,9,W,54.991
RG066,2007,10,W,4.953
RG066,2007,11,D,24.257
RG066,2007,12,D,13.208
RG066,2008,1,D,1.651
RG066,2008,2,D,10.033
RG066,2008,3,D,0.254
RG066,2008,5,D,4.318
RG066,2008,6,W,4.064
RG066,2008,7,W,91.186
RG066,2008,8,W,53.213
RG066,2008,9,W,29.337
RG066,2008,10,W,2.667
RG066,2008,11,D,13.716
RG066,2008,12,D,8.382
RG066,2009,1,D,6.477
RG066,2009,2,D,7.493
RG066,2009,3,D,12.573
RG066,2009,4,D,0.0
RG066,2009,5,D,13.081
RG066,2009,6,W,20.701
RG066,2009,7,W,43.18
RG066,2009,8,W,52.451
RG066,2009,9,W,40.894
RG066,2009,10,W,11.938
RG066,2009,11,D,12.954
RG066,2009,12,D,5.461
RG066,2010,1,D,56.642
RG066,2010,2,D,43.053
RG066,2010,3,D,15.621
RG066,2010,4,D,6.223
RG066,2010,5,D,0.0
RG066,2010,6,W,0.0
RG066,2010,7,W,89.535
RG066,2010,8,W,58.039
RG066,2010,9,W,68.072
RG066,2010,10,W,4.191
RG066,2010,11,D,1.016
RG066,2010,12,D,9.906
RG066,2011,1,D,1.905
RG066,2011,2,D,2.667
RG066,2011,3,D,2.54
RG066,2011,4,D,0.762
RG066,2011,6,W,2.032
RG066,2011,7,W,91.948
RG066,2011,8,W,70.231
RG066,2011,9,W,39.878
RG066,2011,10,W,0.508
RG066,2011,11,D,17.399
RG066,2011,12,D,32.766
RG066,2012,1,D,3.81
RG066,2012,2,D,0.508
RG066,2012,3,D,5.588
RG066,2012,4,D,0.0
RG066,2012,5,D,29.718
RG066,2012,6,W,4.826
RG066,2012,7,W,75.819
RG066,2012,8,W,34.417
RG066,2012,9,W,131.826
RG066,2012,10,W,0.0
RG066,2012,11,D,6.096
RG066,2012,12,D,22.733
RG066,2013,1,D,11.557
RG066,2013,2,D,6.096
RG066,2013,3,D,7.366
RG066,2013,4,D,0.508
RG066,2013,5,D,0.0
RG066,2013,6,W,0.508
RG066,2013,7,W,122.555
RG066,2013,8,W,72.009
RG066,2013,9,W,39.116
RG066,2013,11,D,12.7
RG066,2013,12,D,7.62
RG066,2014,1,D,0.0
RG066,2014,2,D,1.651
RG066,2014,3,D,21.082
RG066,2014,4,D,3.683
RG066,2014,6,W,0.254
RG066,2014,7,W,99.06
RG066,2014,8,W,122.682
RG066,2014,9,W,128.143
RG066,2014,10,W,32.512
RG066,2014,11,D,1.905
RG066,2014,12,D,16.002
RG066,2015,1,D,50.927
RG066,2015,2,D,0.762
RG066,2015,3,D,28.067
RG066,2015,4,D,13.081
RG066,2015,5,D,2.159
RG066,2015,6,W,18.415
RG066,2015,7,W,108.712
RG066,2015,8,W,49.53
RG066,2015,9,W,67.691
RG066,2015,10,W,36.576
RG066,2015,11,D,10.541
RG066,2015,12,D,8.382
RG066,2016,1,D,29.337
RG066,2016,2,D,6.096
RG066,2016,3,D,3.429
RG066,2016,4,D,3.683
RG066,2016,5,D,0.254
RG066,2016,6,W,50.419
RG066,2016,7,W,63.119
RG066,2016,8,W,76.327
RG066,2016,9,W,76.581
RG066,2016,10,W,7.493
RG066,2016,11,D,2.667
RG066,2016,12,D,28.829
RG066,2017,1,D,29.718
RG066,2017,2,D,9.652
RG066,2017,3,D,3.81
RG066,2017,4,D,0.0
RG066,2017,5,D,2.032
RG066,2017,6,W,18.034
RG066,2017,7,W,231.267
RG066,2017,8,W,55.626
RG066,2017,9,W,0.508
RG066,2017,10,W,1.778
RG066,2017,11,D,3.175
RG066,2017,12,D,6.35
RG066,2018,1,D,5.461
RG066,2018,2,D,42.799
RG066,2018,3,D,0.0
RG066,2018,6,W,29.21
RG066,2018,7,W,50.546
RG066,2018,8,W,115.443
RG066,2018,9,W,41.529
RG066,2018,10,W,67.945
RG066,2018,11,D,9.906
RG066,2018,12,D,23.749
RG066,2019,1,D,13.208
RG066,2019,2,D,25.273
RG066,2019,3,D,36.322
RG066,2019,4,D,2.921
RG066,2019,5,D,6.35
RG066,2019,6,W,0.0
RG066,2019,7,W,69.977
RG066,2019,8,W,78.486
RG066,2019,9,W,74.93
RG066,2019,10,W,4.953
RG066,2019,11,D,103.759
RG066,2019,12,D,34.798
RG066,2020,1,D,12.446
RG066,2020,2,D,14.605
RG066,2020,3,D,53.34
RG066,2020,4,D,4.191
RG066,2020,5,D,0.0
RG066,2020,6,W,1.778
RG066,2020,7,W,27.051
RG066,2020,8,W,41.656
RG066,2020,9,W,0.762
RG066,2020,10,W,0.508
RG066,2020,11,D,0.0
RG066,2020,12,D,14.478
RG066,2021,1,D,9.906
RG066,2021,2,D,0.254
RG066,2021,3,D,10.668
RG066,2021,4,D,0.0
RG066,2021,5,D,4.318
RG066,2021,6,W,1.651
RG066,2021,7,W,148.336
RG066,2021,8,W,200.914
RG066,2021,9,W,28.067
RG066,2021,10,W,0.0
RG066,2021,11,D,0.0
RG066,2021,12,D,13.97
RG066,2022,1,D,3.175
RG067,1953,8,W,0.0
RG067,1953,10,W,0.0
RG067,1954,1,D,0.0
RG067,1954,2,D,0.0
RG067,1954,3,D,0.0
RG067,1954,5,D,0.0
RG067,1954,6,W,0.0
RG067,1954,7,W,0.0
RG067,1954,8,W,0.0
RG067,1954,9,W,0.0
RG067,1954,10,W,0.0
RG067,1955,1,D,0.0
RG067,1955,2,D,0.0
RG067,1955,3,D,0.0
RG067,1955,5,D,0.0
RG067,1955,6,W,0.0
RG067,1955,7,W,0.0
RG067,1955,8,W,0.0
RG067,1955,9,W,0.0
RG067,1955,10,W,0.0
RG067,1955,11,D,0.0
RG067,1955,12,D,0.0
RG067,1956,1,D,0.0
RG067,1956,2,D,0.0
RG067,1956,4,D,0.0
RG067,1956,5,D,0.0
RG067,1956,6,W,0.0
RG067,1956,7,W,0.0
RG067,1956,8,W,0.0
RG067,1956,9,W,0.0
RG067,1956,10,W,0.0
RG067,1956,11,D,0.0
RG067,1956,12,D,0.0
RG067,1957,1,D,0.0
RG067,1957,2,D,0.0
RG067,1957,3,D,0.0
RG067,1957,4,D,0.0
RG067,1957,5,D,0.0
RG067,1957,6,W,0.0
RG067,1957,7,W,0.0
RG067,1957,8,W,0.0
RG067,1957,9,W,0.0
RG067,1957,10,W,0.0
RG067,1957,11,D,0.0
RG067,1957,12,D,0.0
RG067,1958,2,D,0.0
RG067,1958,3,D,0.0
RG067,1958,4,D,0.0
RG067,1958,5,D,0.0
RG067,1958,6,W,0.0
RG067,1958,7,W,0.0
RG067,1958,8,W,0.0
RG067,1958,9,W,0.0
RG067,1958,10,W,0.0
RG067,1958,11,D,0.0
RG067,1959,2,D,0.0
RG067,1959,4,D,0.0
RG067,1959,6,W,0.0
RG067,1959,7,W,0.0
RG067,1959,8,W,0.0
RG067,1959,9,W,0.0
RG067,1959,10,W,0.0
RG067,1959,11,D,0.0
RG067,1959,12,D,0.0
RG067,1960,1,D,0.0
RG067,1960,2,D,0.0
RG067,1960,3,D,0.0
RG067,1960,6,W,0.0
RG067,1960,7,W,0.0
RG067,1960,8,W,0.0
RG067,1960,9,W,0.0
RG067,1960,10,W,0.0
RG067,1960,11,D,0.0
RG067,1960,12,D,0.0
RG067,1961,1,D,18.54
RG067,1961,2,D,0.0
RG067,1961,3,D,1.78
RG067,1961,6,W,18.29
RG067,1961,7,W,64.52
RG067,1961,8,W,62.23
RG067,1961,9,W,59.18
RG067,1961,10,W,32.51
RG067,1961,11,D,15.49
RG067,1961,12,D,27.18
RG067,1962,1,D,22.35
RG067,1962,2,D,0.0
RG067,1962,3,D,15.24
RG067,1962,6,W,12.7
RG067,1962,7,W,60.71
RG067,1962,8,W,5.33
RG067,1962,9,W,42.93
RG067,1962,10,W,5.33
RG067,1962,11,D,16.51
RG067,1962,12,D,34.04
RG067,1963,1,D,3.56
RG067,1963,2,D,9.14
RG067,1963,3,D,0.51
RG067,1963,4,D,1.27
RG067,1963,7,W,83.82
RG067,1963,8,W,82.3
RG067,1963,9,W,12.95
RG067,1963,10,W,5.08
RG067,1963,11,D,30.99
RG067,1963,12,D,4.32
RG067,1964,1,D,3.81
RG067,1964,2,D,0.0
RG067,1964,3,D,8.89
RG067,1964,4,D,5.84
RG067,1964,6,W,0.0
RG067,1964,7,W,143.26
RG067,1964,8,W,40.64
RG067,1964,9,W,65.28
RG067,1964,10,W,18.8
RG067,1964,11,D,19.05
RG067,1964,12,D,8.64
RG067,1965,1,D,30.73
RG067,1965,2,D,10.16
RG067,1965,3,D,7.62
RG067,1965,4,D,0.0
RG067,1965,5,D,0.0
RG067,1965,6,W,5.59
RG067,1965,7,W,85.85
RG067,1965,8,W,63.25
RG067,1965,9,W,59.18
RG067,1965,10,W,0.0
RG067,1965,11,D,8.38
RG067,1965,12,D,70.87
RG067,1966,1,D,20.83
RG067,1966,2,D,21.08
RG067,1966,3,D,1.27
RG067,1966,4,D,1.78
RG067,1966,5,D,0.0
RG067,1966,6,W,1.78
RG067,1966,7,W,168.66
RG067,1966,8,W,191.77
RG067,1966,9,W,64.26
RG067,1966,10,W,0.0
RG067,1966,11,D,10.67
RG067,1966,12,D,4.06
RG067,1967,2,D,8.64
RG067,1967,3,D,0.0
RG067,1967,4,D,4.06
RG067,1967,5,D,3.05
RG067,1967,6,W,11.18
RG067,1967,7,W,78.23
RG067,1967,8,W,78.99
RG067,1967,9,W,74.17
RG067,1967,10,W,5.08
RG067,1967,11,D,3.81
RG067,1967,12,D,50.55
RG067,1968,1,D,21.08
RG067,1968,2,D,29.72
RG067,1968,3,D,36.83
RG067,1968,4,D,5.59
RG067,1968,6,W,0.0
RG067,1968,7,W,70.36
RG067,1968,8,W,130.3
RG067,1968,9,W,1.78
RG067,1968,10,W,0.25
RG067,1968,11,D,10.67
RG067,1968,12,D,19.56
RG067,1969,1,D,16.0
RG067,1969,2,D,11.94
RG067,1969,3,D,2.54
RG067,1969,4,D,0.0
RG067,1969,5,D,14.99
RG067,1969,6,W,0.0
RG067,1969,7,W,90.93
RG067,1969,8,W,60.71
RG067,1969,9,W,27.69
RG067,1969,10,W,2.54
RG067,1969,11,D,13.46
RG067,1969,12,D,15.75
RG067,1970,2,D,10.16
RG067,1970,3,D,0.0
RG067,1970,4,D,0.0
RG067,1970,5,D,0.0
RG067,1970,6,W,11.43
RG067,1970,7,W,66.04
RG067,1970,8,W,76.96
RG067,1970,9,W,37.08
RG067,1970,10,W,1.52
